idr_name	NAME	deplete
Q96AH0_IDR_108_204	Q96AH0	0
Q9BQB4_IDR_41_74	Q9BQB4	0
Q4ZIN3_IDR_1_34	Q4ZIN3	0
Q13635_IDR_679_721	Q13635	0
Q96AE4_IDR_46_97	Q96AE4	0
Q96I24_IDR_35_74	Q96I24	0
Q9Y5W3_IDR_53_112	Q9Y5W3	0
O43815_IDR_1_46	O43815	0
Q9BXU3_IDR_145_377	Q9BXU3	0
Q99942_IDR_143_180	Q99942	0
Q00994_IDR_1_67	Q00994	0
Q5XXA6_IDR_945_986	Q5XXA6	0
O14495_IDR_1_32	O14495	0
O75925_IDR_418_459	O75925	0
B1AL88_IDR_109_153	B1AL88	0
Q96A47_IDR_150_191	Q96A47	0
P0C025_IDR_297_328	P0C025	0
Q9NY57_IDR_367_414	Q9NY57	0
Q96PU4_IDR_156_202	Q96PU4	0
O43679_IDR_238_373	O43679	0
Q86U70_IDR_260_411	Q86U70	0
Q02446_IDR_1_55	Q02446	0
Q99593_IDR_1_49	Q99593	0
Q96BD5_IDR_630_680	Q96BD5	0
Q96QC0_IDR_522_585	Q96QC0	0
Q12926_IDR_1_36	Q12926	0
P57082_IDR_1_62	P57082	0
O75333_IDR_1_58	O75333	0
Q99661_IDR_590_638	Q99661	0
Q9UPT6_IDR_856_964	Q9UPT6	0
Q8NFJ8_IDR_312_381	Q8NFJ8	0
Q96SE7_IDR_61_206	Q96SE7	0
A0A0U1RQI7_IDR_1_959	A0A0U1RQI7	0
P17302_IDR_241_382	P17302	0
Q6QHK4_IDR_124_161	Q6QHK4	0
Q6P1J9_IDR_260_356	Q6P1J9	0
P55196_IDR_543_595	P55196	0
Q9Y2I7_IDR_424_564	Q9Y2I7	0
Q5T5X7_IDR_1_214	Q5T5X7	1
A8MQ03_IDR_1_101	A8MQ03	0
P56945_IDR_600_739	P56945	0
Q8N573_IDR_1_67	Q8N573	0
Q9UKD1_IDR_315_423	Q9UKD1	1
P55347_IDR_231_274	P55347	0
Q9NQ35_IDR_43_103	Q9NQ35	0
O60673_IDR_2184_2260	O60673	1
Q9UBS5_IDR_906_953	Q9UBS5	0
P07949_IDR_661_704	P07949	0
Q8N987_IDR_157_210	Q8N987	0
Q9NWM3_IDR_1_46	Q9NWM3	0
P81274_IDR_553_592	P81274	0
Q7Z422_IDR_1_152	Q7Z422	0
Q9NRY2_IDR_25_65	Q9NRY2	0
Q9NWS0_IDR_174_207	Q9NWS0	0
P22692_IDR_111_168	P22692	0
Q5JXX7_IDR_1_66	Q5JXX7	0
O14737_IDR_1_37	O14737	0
P52756_IDR_757_790	P52756	1
P98175_IDR_872_907	P98175	0
P36383_IDR_298_396	P36383	0
Q9BUH8_IDR_1_129	Q9BUH8	0
Q8NF99_IDR_133_284	Q8NF99	0
Q8IZF0_IDR_1587_1719	Q8IZF0	0
Q13190_IDR_180_269	Q13190	0
Q92949_IDR_208_308	Q92949	0
O75420_IDR_535_889	O75420	0
Q9BX40_IDR_83_307	Q9BX40	1
Q9UPN6_IDR_140_462	Q9UPN6	0
O95104_IDR_138_493	O95104	0
P10644_IDR_62_94	P10644	0
Q96JH7_IDR_985_1087	Q96JH7	0
Q9Y485_IDR_557_589	Q9Y485	0
Q9NPE2_IDR_133_251	Q9NPE2	0
Q9NZ71_IDR_979_1056	Q9NZ71	0
Q9Y2G4_IDR_516_660	Q9Y2G4	0
Q9Y6V0_IDR_4828_4975	Q9Y6V0	0
Q9Y261_IDR_252_401	Q9Y261	0
O60563_IDR_250_663	O60563	0
O60583_IDR_253_708	O60583	0
Q9H9Z2_IDR_119_209	Q9H9Z2	0
Q6ZN17_IDR_103_250	Q6ZN17	0
Q9UJM3_IDR_175_373	Q9UJM3	0
Q68DU8_IDR_284_387	Q68DU8	0
P78337_IDR_1_95	P78337	0
P51965_IDR_1_46	P51965	0
Q6IQ21_IDR_327_385	Q6IQ21	1
Q96ME7_IDR_471_567	Q96ME7	0
Q8IW03_IDR_40_96	Q8IW03	0
Q969F2_IDR_179_451	Q969F2	0
Q969G9_IDR_191_470	Q969G9	0
Q00975_IDR_1869_2335	Q00975	0
Q9ULL8_IDR_91_1275	Q9ULL8	0
Q8IWN7_IDR_115_147	Q8IWN7	0
Q66K66_IDR_241_349	Q66K66	0
Q8TE60_IDR_207_290	Q8TE60	0
Q5TAX3_IDR_1284_1505	Q5TAX3	0
Q13003_IDR_875_919	Q13003	0
Q3C1V8_IDR_67_128	Q3C1V8	0
P78504_IDR_1094_1218	P78504	0
Q16534_IDR_95_247	Q16534	0
Q96N03_IDR_174_204	Q96N03	0
P08047_IDR_670_748	P08047	0
Q9C0K0_IDR_1_824	Q9C0K0	1
Q9H165_IDR_1_747	Q9H165	1
Q14526_IDR_152_689	Q14526	0
Q9Y651_IDR_74_242	Q9Y651	0
P56178_IDR_1_155	P56178	1
P23769_IDR_383_480	P23769	0
P61296_IDR_1_110	P61296	0
Q9NR48_IDR_1325_2025	Q9NR48	0
Q7L9B9_IDR_103_134	Q7L9B9	0
Q7RTU3_IDR_1_94	Q7RTU3	0
Q9UKL0_IDR_1_102	Q9UKL0	0
Q15464_IDR_1_187	Q15464	0
P47974_IDR_219_482	P47974	0
Q8ND76_IDR_1_101	Q8ND76	0
Q6ZU67_IDR_1_322	Q6ZU67	0
P40145_IDR_1_137	P40145	0
O15062_IDR_125_590	O15062	0
Q92786_IDR_1_582	Q92786	1
Q9H161_IDR_236_411	Q9H161	0
Q9H2S9_IDR_1_513	Q9H2S9	0
Q9NYY3_IDR_1_66	Q9NYY3	0
P40145_IDR_1207_1251	P40145	0
Q6DCA0_IDR_1_100	Q6DCA0	0
A8MV65_IDR_15_79	A8MV65	0
P41212_IDR_272_329	P41212	1
Q96EX2_IDR_1_150	Q96EX2	0
Q01826_IDR_562_648	Q01826	0
Q92481_IDR_91_169	Q92481	0
Q9NY26_IDR_136_174	Q9NY26	0
P35568_IDR_1152_1224	P35568	0
Q96PV6_IDR_237_285	Q96PV6	0
Q9Y2K9_IDR_568_606	Q9Y2K9	0
Q9NY43_IDR_1_244	Q9NY43	0
O43424_IDR_957_1007	O43424	0
P28221_IDR_229_293	P28221	0
Q8N895_IDR_372_422	Q8N895	0
P54259_IDR_1132_1190	P54259	0
Q96NR3_IDR_852_888	Q96NR3	0
Q008S8_IDR_211_271	Q008S8	0
O60481_IDR_405_461	O60481	0
P35348_IDR_350_423	P35348	0
Q9UM63_IDR_35_121	Q9UM63	0
Q9NUV7_IDR_1_53	Q9NUV7	0
O15270_IDR_1_61	O15270	0
P35523_IDR_39_93	P35523	0
Q13433_IDR_444_589	Q13433	0
Q6P5W5_IDR_426_488	Q6P5W5	0
P35568_IDR_118_150	P35568	0
Q13433_IDR_383_418	Q13433	0
P48751_IDR_428_501	P48751	0
Q9Y2X9_IDR_616_662	Q9Y2X9	1
Q9BRY0_IDR_112_165	Q9BRY0	0
O00470_IDR_1_77	O00470	0
Q5GH73_IDR_1_120	Q5GH73	0
O00470_IDR_177_290	O00470	0
O14770_IDR_177_291	O14770	0
Q16650_IDR_21_95	Q16650	0
Q96KN3_IDR_226_334	Q96KN3	0
Q96SF7_IDR_1_106	Q96SF7	0
Q9UMR3_IDR_1_93	Q9UMR3	0
Q16650_IDR_385_502	Q16650	0
Q92504_IDR_196_230	Q92504	0
Q92633_IDR_332_364	Q92633	0
Q9NXR5_IDR_265_373	Q9NXR5	0
P04920_IDR_441_503	P04920	0
Q9NPC8_IDR_160_291	Q9NPC8	0
Q9Y345_IDR_1_192	Q9Y345	0
O75626_IDR_765_825	O75626	0
O15211_IDR_393_426	O15211	0
O00482_IDR_131_255	O00482	0
Q13285_IDR_79_174	Q13285	0
Q86VY9_IDR_162_491	Q86VY9	0
Q13635_IDR_1186_1248	Q13635	0
Q96AP7_IDR_275_364	Q96AP7	0
Q9UJF2_IDR_616_1011	Q9UJF2	0
O43597_IDR_1_172	O43597	0
O43609_IDR_1_174	O43609	0
Q8IWK6_IDR_1066_1282	Q8IWK6	0
Q96QE2_IDR_1_75	Q96QE2	0
Q9Y5Y5_IDR_137_211	Q9Y5Y5	0
P19622_IDR_1_246	P19622	0
Q05925_IDR_1_304	Q05925	0
Q6P995_IDR_25_75	Q6P995	0
P06850_IDR_80_157	P06850	0
Q9P013_IDR_1_183	Q9P013	0
Q9NS37_IDR_293_323	Q9NS37	0
Q9Y618_IDR_1_2514	Q9Y618	0
O75376_IDR_483_2440	O75376	0
Q5TH69_IDR_1944_2105	Q5TH69	0
Q8WXF1_IDR_311_523	Q8WXF1	0
O15083_IDR_1_374	O15083	0
Q96CV9_IDR_505_547	Q96CV9	0
Q96D05_IDR_1_62	Q96D05	0
P51449_IDR_57_216	P51449	0
Q8N6F1_IDR_190_224	Q8N6F1	0
Q12923_IDR_182_305	Q12923	0
O43310_IDR_169_369	O43310	0
P54257_IDR_637_671	P54257	0
O75427_IDR_264_535	O75427	0
Q8NBV4_IDR_1_73	Q8NBV4	0
Q9UGI0_IDR_109_150	Q9UGI0	0
Q12778_IDR_1_158	Q12778	0
Q9H4A3_IDR_567_1259	Q9H4A3	0
P53539_IDR_1_338	P53539	0
Q9P0J7_IDR_137_381	Q9P0J7	0
O60565_IDR_1_85	O60565	0
Q12824_IDR_66_163	Q12824	0
Q8TAU0_IDR_1_155	Q8TAU0	0
P55055_IDR_153_218	P55055	0
Q86VF7_IDR_1688_1730	Q86VF7	0
Q8N9I9_IDR_99_160	Q8N9I9	0
O94812_IDR_1_83	O94812	0
Q86XP1_IDR_1_60	Q86XP1	0
Q8N6W0_IDR_1_41	Q8N6W0	0
Q8N428_IDR_26_67	Q8N428	0
Q8TCN5_IDR_13_47	Q8TCN5	0
P04233_IDR_1_44	P04233	0
Q9BQ87_IDR_94_156	Q9BQ87	0
O60907_IDR_146_210	O60907	0
O15119_IDR_36_101	O15119	0
Q9H7D7_IDR_1_122	Q9H7D7	0
Q9BZK7_IDR_90_150	Q9BZK7	0
P08138_IDR_274_328	P08138	0
Q5XKR4_IDR_1_110	Q5XKR4	0
Q9H2Z4_IDR_289_342	Q9H2Z4	0
P08047_IDR_70_100	P08047	0
P22670_IDR_515_572	P22670	0
Q86YA3_IDR_1183_1230	Q86YA3	0
O15123_IDR_229_277	O15123	0
P12270_IDR_1141_1200	P12270	0
Q8IV76_IDR_289_690	Q8IV76	0
P50553_IDR_178_236	P50553	0
Q7Z698_IDR_129_177	Q7Z698	0
O94941_IDR_219_250	O94941	0
B1AK53_IDR_331_362	B1AK53	0
Q8TEQ0_IDR_617_649	Q8TEQ0	0
P53779_IDR_403_464	P53779	0
Q9H0M0_IDR_415_454	Q9H0M0	0
O60885_IDR_1_58	O60885	0
Q9ULJ6_IDR_113_145	Q9ULJ6	0
Q9Y6M4_IDR_332_427	Q9Y6M4	0
Q9HBZ2_IDR_661_700	Q9HBZ2	0
Q8IV76_IDR_710_771	Q8IV76	0
Q5T3F8_IDR_737_771	Q5T3F8	0
Q13224_IDR_1394_1438	Q13224	0
Q6VUC0_IDR_1_57	Q6VUC0	0
Q14C86_IDR_445_514	Q14C86	0
A8MZ59_IDR_28_122	A8MZ59	0
Q99081_IDR_640_682	Q99081	0
Q8NFZ3_IDR_701_816	Q8NFZ3	0
Q8N0W4_IDR_701_816	Q8N0W4	0
P40425_IDR_1_89	P40425	0
P30872_IDR_345_391	P30872	0
Q9NQ03_IDR_11_156	Q9NQ03	0
P16220_IDR_81_178	P16220	0
Q03060_IDR_75_166	Q03060	0
Q9C0F0_IDR_74_318	Q9C0F0	0
Q06124_IDR_538_597	Q06124	0
B1AKI9_IDR_1_99	B1AKI9	0
Q9Y264_IDR_225_279	Q9Y264	0
Q8IXJ9_IDR_83_318	Q8IXJ9	1
Q9UPX8_IDR_156_305	Q9UPX8	0
Q9UBF8_IDR_242_318	Q9UBF8	0
Q13761_IDR_1_51	Q13761	0
Q9H4I2_IDR_543_622	Q9H4I2	0
Q96PE2_IDR_1984_2020	Q96PE2	0
O75791_IDR_182_263	O75791	0
Q96JH8_IDR_167_237	Q96JH8	0
Q12946_IDR_1_46	Q12946	0
Q96T51_IDR_605_635	Q96T51	0
Q9Y6X8_IDR_564_635	Q9Y6X8	0
Q9Y232_IDR_115_295	Q9Y232	0
Q9Y6F7_IDR_60_279	Q9Y6F7	0
Q9Y6F8_IDR_60_174	Q9Y6F8	0
Q8TDC3_IDR_363_589	Q8TDC3	0
Q8IWQ3_IDR_345_520	Q8IWQ3	0
Q8N7X0_IDR_1_41	Q8N7X0	0
Q6S9Z5_IDR_1_89	Q6S9Z5	0
Q8N2W9_IDR_68_104	Q8N2W9	0
Q7Z7G8_IDR_971_1048	Q7Z7G8	0
Q14738_IDR_1_99	Q14738	0
Q9NQT8_IDR_1770_1826	Q9NQT8	0
Q8TEC5_IDR_77_121	Q8TEC5	0
A6NEL2_IDR_728_793	A6NEL2	0
Q5HYJ3_IDR_140_260	Q5HYJ3	0
P13378_IDR_1_242	P13378	0
P39880_IDR_1202_1478	P39880	1
Q9H6S3_IDR_1_48	Q9H6S3	0
O43768_IDR_1_64	O43768	0
Q9UBX0_IDR_29_109	Q9UBX0	0
Q9UM11_IDR_54_129	Q9UM11	0
P20800_IDR_114_178	P20800	0
Q9BUT9_IDR_1_90	Q9BUT9	0
Q96M98_IDR_1_66	Q96M98	0
O00482_IDR_1_75	O00482	0
O94776_IDR_405_605	O94776	0
Q13330_IDR_429_649	Q13330	0
Q96A22_IDR_1_53	Q96A22	0
Q14563_IDR_729_771	Q14563	0
Q9GZR7_IDR_812_859	Q9GZR7	0
O75420_IDR_966_1010	O75420	0
Q00056_IDR_271_320	Q00056	0
Q2YD98_IDR_557_709	Q2YD98	0
Q8TCU5_IDR_986_1075	Q8TCU5	0
Q13422_IDR_1_222	Q13422	0
Q7LFL8_IDR_1_313	Q7LFL8	0
Q6ZSZ5_IDR_1104_1360	Q6ZSZ5	0
O75140_IDR_1000_1075	O75140	0
Q9NR20_IDR_404_520	Q9NR20	0
Q14008_IDR_1945_2016	Q14008	0
Q5TCQ9_IDR_659_711	Q5TCQ9	0
Q86YP4_IDR_1_436	Q86YP4	0
Q8NCM2_IDR_678_988	Q8NCM2	0
P49768_IDR_299_383	P49768	0
Q13188_IDR_300_441	Q13188	0
O75886_IDR_146_200	O75886	0
Q9HCS7_IDR_743_838	Q9HCS7	1
Q8WYB5_IDR_994_1992	Q8WYB5	0
Q92794_IDR_783_1903	Q92794	0
O75179_IDR_1_136	O75179	1
Q147X3_IDR_1_209	Q147X3	0
Q7Z6Z7_IDR_709_759	Q7Z6Z7	0
Q15911_IDR_1_124	Q15911	1
Q70CQ2_IDR_479_848	Q70CQ2	0
P78415_IDR_186_501	P78415	0
P78414_IDR_180_480	P78414	0
P78411_IDR_168_483	P78411	0
Q9BZI1_IDR_173_459	Q9BZI1	0
P78413_IDR_203_519	P78413	0
Q13009_IDR_1399_1570	Q13009	0
Q6PIJ6_IDR_474_914	Q6PIJ6	0
Q5HYM0_IDR_1_104	Q5HYM0	0
Q96NA8_IDR_366_419	Q96NA8	0
Q9HCE5_IDR_1_110	Q9HCE5	0
Q8NHS3_IDR_1_32	Q8NHS3	0
A6NFI3_IDR_173_344	A6NFI3	0
P05067_IDR_570_679	P05067	0
P51693_IDR_488_581	P51693	0
Q16572_IDR_475_532	Q16572	0
Q9ULS5_IDR_328_402	Q9ULS5	0
O15078_IDR_1412_1448	O15078	0
P28702_IDR_271_334	P28702	0
Q9Y2W2_IDR_132_629	Q9Y2W2	0
P49750_IDR_2006_2068	P49750	0
Q7L4P6_IDR_78_187	Q7L4P6	0
Q13796_IDR_1353_1433	Q13796	0
P21728_IDR_373_429	P21728	0
P35499_IDR_851_925	P35499	0
Q9Y5Y9_IDR_939_986	Q9Y5Y9	0
Q8IZU9_IDR_564_636	Q8IZU9	0
Q02108_IDR_1_66	Q02108	0
Q99558_IDR_1_52	Q99558	0
Q9HCC9_IDR_764_806	Q9HCC9	0
Q96PX6_IDR_1_55	Q96PX6	0
P17024_IDR_51_142	P17024	0
Q15973_IDR_55_95	Q15973	0
Q9Y2K7_IDR_351_438	Q9Y2K7	0
Q13360_IDR_59_146	Q13360	0
Q96NG5_IDR_87_160	Q96NG5	0
Q8N988_IDR_77_153	Q8N988	0
Q9C0D7_IDR_51_160	Q9C0D7	0
Q9UID6_IDR_1_138	Q9UID6	0
P52736_IDR_54_204	P52736	0
Q86UQ0_IDR_78_181	Q86UQ0	0
Q9UM63_IDR_1_33	Q9UM63	0
Q07617_IDR_112_158	Q07617	0
Q8NAP3_IDR_123_165	Q8NAP3	0
Q8IVL0_IDR_39_78	Q8IVL0	0
Q9NNX1_IDR_37_75	Q9NNX1	0
P15924_IDR_630_660	P15924	0
P52742_IDR_64_211	P52742	0
Q5TCY1_IDR_313_543	Q5TCY1	0
Q9UKS7_IDR_1_169	Q9UKS7	0
O95502_IDR_104_287	O95502	0
Q6ZMY3_IDR_700_859	Q6ZMY3	0
Q6XR72_IDR_146_235	Q6XR72	0
Q68DK7_IDR_1_469	Q68DK7	0
Q4U2R8_IDR_523_563	Q4U2R8	0
A0A1B0GVQ3_IDR_1_168	A0A1B0GVQ3	0
P06729_IDR_236_351	P06729	0
O00139_IDR_65_190	O00139	0
Q9Y6K1_IDR_1_286	Q9Y6K1	0
A6NP61_IDR_107_218	A6NP61	0
B1AL88_IDR_67_100	B1AL88	0
O15037_IDR_595_628	O15037	0
Q9UJG1_IDR_122_157	Q9UJG1	0
Q8WXG1_IDR_37_67	Q8WXG1	0
P78332_IDR_568_653	P78332	0
Q9Y3D9_IDR_133_190	Q9Y3D9	0
Q9NVH0_IDR_31_66	Q9NVH0	0
A6NMN3_IDR_246_283	A6NMN3	0
Q5THR3_IDR_575_617	Q5THR3	0
Q5VT06_IDR_2876_2908	Q5VT06	0
Q9UBL0_IDR_1_139	Q9UBL0	0
Q9BQ39_IDR_1_136	Q9BQ39	0
A6NJ46_IDR_190_241	A6NJ46	0
P78426_IDR_287_367	P78426	0
Q9P2G9_IDR_1_40	Q9P2G9	0
Q06587_IDR_124_260	Q06587	1
Q14008_IDR_1423_1497	Q14008	0
Q96BN2_IDR_78_136	Q96BN2	0
Q86UE8_IDR_315_409	Q86UE8	0
Q96ED9_IDR_639_719	Q96ED9	0
P02671_IDR_181_257	P02671	0
Q8TC92_IDR_493_561	Q8TC92	0
Q9BX82_IDR_68_167	Q9BX82	0
Q9UJL9_IDR_128_275	Q9UJL9	0
Q9H5L6_IDR_100_149	Q9H5L6	0
Q9H0W7_IDR_87_127	Q9H0W7	0
Q6AZW8_IDR_1_54	Q6AZW8	0
A6NFA0_IDR_269_338	A6NFA0	0
Q8TA86_IDR_1_81	Q8TA86	0
Q9BW11_IDR_20_74	Q9BW11	0
A0A1B0GVG4_IDR_161_234	A0A1B0GVG4	0
Q86SS6_IDR_86_218	Q86SS6	0
Q15699_IDR_228_326	Q15699	0
P43146_IDR_1044_1101	P43146	0
Q4AC94_IDR_171_338	Q4AC94	0
Q9Y2K9_IDR_1074_1137	Q9Y2K9	0
Q5T5C0_IDR_1038_1113	Q5T5C0	0
Q5VU97_IDR_1126_1172	Q5VU97	0
Q96JM4_IDR_1499_1536	Q96JM4	0
Q9BY15_IDR_619_652	Q9BY15	0
A0A1B0GTZ2_IDR_225_276	A0A1B0GTZ2	0
Q9NYB5_IDR_1_35	Q9NYB5	0
Q9UHB9_IDR_1_55	Q9UHB9	0
Q9UHB6_IDR_1_378	Q9UHB6	0
Q9BYT3_IDR_31_98	Q9BYT3	0
Q8NFK1_IDR_225_279	Q8NFK1	0
Q8TC27_IDR_712_787	Q8TC27	0
A6NKU9_IDR_1_383	A6NKU9	0
P34972_IDR_322_360	P34972	0
Q15849_IDR_1_87	Q15849	0
O76081_IDR_31_71	O76081	0
Q86W25_IDR_107_176	Q86W25	0
Q9H467_IDR_89_145	Q9H467	0
Q9NUA8_IDR_614_733	Q9NUA8	0
O43246_IDR_590_635	O43246	0
P17022_IDR_132_379	P17022	0
Q96FC9_IDR_520_558	Q96FC9	0
O95477_IDR_1136_1174	O95477	0
Q7Z3D4_IDR_115_208	Q7Z3D4	0
O15018_IDR_423_501	O15018	0
O94768_IDR_299_351	O94768	0
Q01118_IDR_776_878	Q01118	0
Q9Y2M0_IDR_65_370	Q9Y2M0	0
A8MYU2_IDR_1046_1149	A8MYU2	0
P25208_IDR_1_53	P25208	0
Q6PL18_IDR_732_780	Q6PL18	0
Q9NRL2_IDR_1014_1073	Q9NRL2	0
Q9NS87_IDR_555_589	Q9NS87	0
P12270_IDR_341_384	P12270	0
P39880_IDR_1007_1138	P39880	1
Q9UBN7_IDR_841_1097	Q9UBN7	0
Q9H3E2_IDR_410_470	Q9H3E2	0
P52569_IDR_437_480	P52569	0
Q96NL0_IDR_227_280	Q96NL0	0
Q5VTH9_IDR_333_387	Q5VTH9	0
Q9Y5G5_IDR_782_815	Q9Y5G5	0
Q8NE09_IDR_359_397	Q8NE09	0
Q8TF40_IDR_593_748	Q8TF40	0
Q14149_IDR_846_888	Q14149	0
Q8WWN9_IDR_246_311	Q8WWN9	0
Q8TBA6_IDR_27_304	Q8TBA6	0
Q9NSB8_IDR_113_192	Q9NSB8	0
Q5JSH3_IDR_553_589	Q5JSH3	0
Q8IUD6_IDR_206_239	Q8IUD6	0
Q9NYQ7_IDR_2788_2818	Q9NYQ7	0
Q9H6Z4_IDR_1_384	Q9H6Z4	0
Q9Y5X1_IDR_72_207	Q9Y5X1	0
Q8N6T3_IDR_125_400	Q8N6T3	0
Q6Y7W6_IDR_1047_1119	Q6Y7W6	0
Q9UIJ5_IDR_299_367	Q9UIJ5	0
P49902_IDR_491_561	P49902	0
Q9UBZ9_IDR_146_344	Q9UBZ9	1
Q9Y616_IDR_105_146	Q9Y616	0
Q7Z3D4_IDR_242_306	Q7Z3D4	0
O00311_IDR_470_532	O00311	0
Q92541_IDR_606_654	Q92541	0
P61106_IDR_184_214	P61106	0
Q5CZC0_IDR_7_42	Q5CZC0	0
Q8N8E2_IDR_479_541	Q8N8E2	0
P01042_IDR_373_586	P01042	0
O14494_IDR_253_284	O14494	0
Q13621_IDR_64_94	Q13621	0
Q9NQ76_IDR_1_525	Q9NQ76	0
Q9UP95_IDR_11_65	Q9UP95	0
Q8N0U7_IDR_37_122	Q8N0U7	0
Q15643_IDR_970_1011	Q15643	0
Q9UBT6_IDR_535_618	Q9UBT6	0
Q969F9_IDR_215_245	Q969F9	0
Q9BQF6_IDR_876_928	Q9BQF6	0
Q86V20_IDR_137_168	Q86V20	0
Q92802_IDR_131_175	Q92802	0
Q9UHQ1_IDR_1_40	Q9UHQ1	0
Q9H825_IDR_119_190	Q9H825	0
Q96BT7_IDR_511_619	Q96BT7	0
Q75T13_IDR_780_811	Q75T13	0
Q9H172_IDR_333_364	Q9H172	0
O95568_IDR_8_98	O95568	0
Q5TAX3_IDR_714_892	Q5TAX3	0
Q8IXW5_IDR_171_324	Q8IXW5	0
Q16821_IDR_799_1072	Q16821	0
O00471_IDR_373_406	O00471	0
Q9P2K8_IDR_1496_1526	Q9P2K8	0
Q70EL2_IDR_386_615	Q70EL2	0
Q13433_IDR_93_260	Q13433	0
P0CG36_IDR_26_64	P0CG36	0
P0CG37_IDR_24_64	P0CG37	0
O15374_IDR_201_281	O15374	0
Q5JQS6_IDR_1_64	Q5JQS6	0
Q9Y5C1_IDR_188_239	Q9Y5C1	0
Q96JM4_IDR_1223_1332	Q96JM4	0
Q6PDB4_IDR_60_183	Q6PDB4	0
Q6P0N0_IDR_276_372	Q6P0N0	1
Q86VZ4_IDR_346_431	Q86VZ4	0
Q8N8R5_IDR_204_247	Q8N8R5	0
P43489_IDR_129_165	P43489	0
Q7Z3I7_IDR_1_245	Q7Z3I7	0
Q9NYQ6_IDR_2754_2998	Q9NYQ6	0
O15018_IDR_182_324	O15018	0
Q8N5B7_IDR_343_392	Q8N5B7	0
Q01804_IDR_194_241	Q01804	0
Q6PJW8_IDR_1_164	Q6PJW8	0
Q2LD37_IDR_1915_1993	Q2LD37	0
Q8TDB6_IDR_510_556	Q8TDB6	0
Q495M3_IDR_1_51	Q495M3	0
Q8N0U7_IDR_267_299	Q8N0U7	0
Q9H9A5_IDR_476_512	Q9H9A5	0
Q4VC05_IDR_54_210	Q4VC05	0
Q14746_IDR_467_503	Q14746	0
Q7Z6R9_IDR_414_452	Q7Z6R9	0
P49792_IDR_1308_1344	P49792	0
Q9H0J9_IDR_232_270	Q9H0J9	0
Q2PPJ7_IDR_318_376	Q2PPJ7	0
Q13131_IDR_479_540	Q13131	0
Q5TBA9_IDR_1523_1591	Q5TBA9	0
Q5T4S7_IDR_1731_1783	Q5T4S7	0
Q5W0V3_IDR_533_564	Q5W0V3	0
O60503_IDR_579_713	O60503	0
O75969_IDR_605_750	O75969	0
Q8IWE4_IDR_1_85	Q8IWE4	0
Q9BX63_IDR_197_239	Q9BX63	0
Q15652_IDR_1936_2070	Q15652	0
Q08050_IDR_115_233	Q08050	0
Q56VL3_IDR_1_31	Q56VL3	0
O75969_IDR_542_594	O75969	0
O43572_IDR_515_562	O43572	0
P61244_IDR_80_160	P61244	0
O94885_IDR_229_344	O94885	0
Q8IYD8_IDR_1611_1808	Q8IYD8	0
Q92538_IDR_203_381	Q92538	0
A8MQT2_IDR_1_141	A8MQT2	0
I6L899_IDR_1_116	I6L899	0
F8WBI6_IDR_1_122	F8WBI6	0
A6NCC3_IDR_1_121	A6NCC3	0
H3BV12_IDR_1_125	H3BV12	0
H3BQL2_IDR_1_130	H3BQL2	0
A6NMD2_IDR_1_125	A6NMD2	0
P0CJ92_IDR_1_127	P0CJ92	0
H3BPF8_IDR_1_120	H3BPF8	0
H3BSY2_IDR_22_121	H3BSY2	0
Q08379_IDR_1_206	Q08379	0
Q9Y5S1_IDR_726_764	Q9Y5S1	0
Q9Y6H5_IDR_550_622	Q9Y6H5	0
Q96TA2_IDR_25_125	Q96TA2	0
Q9UJZ1_IDR_322_356	Q9UJZ1	0
Q9H1V8_IDR_1_60	Q9H1V8	0
Q504Y0_IDR_472_534	Q504Y0	0
O75044_IDR_415_457	O75044	0
P0DMP2_IDR_404_446	P0DMP2	0
A6NKW6_IDR_94_150	A6NKW6	0
Q6ZMG9_IDR_334_384	Q6ZMG9	0
Q9HAV7_IDR_1_57	Q9HAV7	0
Q5T5J6_IDR_542_573	Q5T5J6	0
Q13111_IDR_831_956	Q13111	1
P31749_IDR_111_142	P31749	0
Q7L590_IDR_18_242	Q7L590	1
Q8IWD4_IDR_219_279	Q8IWD4	0
Q8WWM7_IDR_201_255	Q8WWM7	1
Q8WXF3_IDR_55_120	Q8WXF3	0
Q8IVB4_IDR_494_529	Q8IVB4	0
P07492_IDR_91_148	P07492	0
Q92806_IDR_346_393	Q92806	0
Q8TF17_IDR_9_39	Q8TF17	0
Q5T5U3_IDR_1_40	Q5T5U3	0
Q9Y4E1_IDR_1_43	Q9Y4E1	0
Q641Q2_IDR_1_43	Q641Q2	0
P31271_IDR_183_225	P31271	0
O43593_IDR_1_108	O43593	0
Q68DX3_IDR_679_768	Q68DX3	0
Q9NS68_IDR_194_423	Q9NS68	0
Q69YZ2_IDR_144_241	Q69YZ2	0
Q6P4Q7_IDR_648_688	Q6P4Q7	0
P07550_IDR_348_413	P07550	0
Q9C0A6_IDR_15_45	Q9C0A6	0
P48664_IDR_530_564	P48664	0
Q5T9L3_IDR_497_541	Q5T9L3	0
Q8TBZ5_IDR_1_212	Q8TBZ5	0
P17040_IDR_134_301	P17040	0
Q02224_IDR_2665_2701	Q02224	0
Q9UJU3_IDR_48_157	Q9UJU3	0
Q9UK10_IDR_51_156	Q9UK10	0
Q2VY69_IDR_53_155	Q2VY69	0
Q12901_IDR_60_156	Q12901	0
