idr_name	NAME	deplete
>sp|P46087|NOP2_HUMAN.diso:1	P46087	0
>sp|Q15784|NDF2_HUMAN.diso:1	Q15784	0
>sp|Q6UX04|CWC27_HUMAN.diso:1	Q6UX04	0
>sp|Q9BXP5|SRRT_HUMAN.diso:9	Q9BXP5	0
>sp|Q8N9T8|KRI1_HUMAN.diso:10	Q8N9T8	1
>sp|Q9UEE9|CFDP1_HUMAN.diso:1	Q9UEE9	0
>sp|P52701|MSH6_HUMAN.diso:5	P52701	0
>sp|Q9H116|GZF1_HUMAN.diso:5	Q9H116	0
>sp|Q9Y2D9|ZN652_HUMAN.diso:2	Q9Y2D9	0
>sp|Q8TDD1|DDX54_HUMAN.diso:4	Q8TDD1	0
>sp|Q8WTT2|NOC3L_HUMAN.diso:1	Q8WTT2	0
>sp|Q969S3|ZN622_HUMAN.diso:3	Q969S3	0
>sp|Q8WY36|BBX_HUMAN.diso:1	Q8WY36	1
>sp|Q96ST3|SIN3A_HUMAN.diso:8	Q96ST3	0
>sp|O75071|EFC14_HUMAN.diso:1	O75071	0
>sp|Q01831|XPC_HUMAN.diso:1	Q01831	0
>sp|Q14320|FA50A_HUMAN.diso:2	Q14320	0
>sp|P23634|AT2B4_HUMAN.diso:5	P23634	0
>sp|Q8NDM7|CFA43_HUMAN.diso:5	Q8NDM7	0
>sp|Q9H819|DJC18_HUMAN.diso:4	Q9H819	0
>sp|Q5H9L4|TAF7L_HUMAN.diso:5	Q5H9L4	0
>sp|Q6GMV2|SMYD5_HUMAN.diso:2	Q6GMV2	0
>sp|Q15269|PWP2_HUMAN.diso:1	Q15269	0
>sp|Q09428|ABCC8_HUMAN.diso:3	Q09428	0
>sp|Q9UKN5|PRDM4_HUMAN.diso:6	Q9UKN5	0
>sp|Q8N594|MPND_HUMAN.diso:3	Q8N594	1
>sp|Q7RTX7|CTSR4_HUMAN.diso:3	Q7RTX7	0
>sp|Q8N819|PPM1N_HUMAN.diso:1	Q8N819	0
>sp|Q9H5Y7|SLIK6_HUMAN.diso:7	Q9H5Y7	0
>sp|Q969H0|FBXW7_HUMAN.diso:1	Q969H0	0
>sp|Q8N4S0|CCD82_HUMAN.diso:1	Q8N4S0	0
>sp|Q9Y4B4|ARIP4_HUMAN.diso:1	Q9Y4B4	1
>sp|Q8WYB5|KAT6B_HUMAN.diso:12	Q8WYB5	0
>sp|Q92794|KAT6A_HUMAN.diso:9	Q92794	0
>sp|Q9ULD5|ZN777_HUMAN.diso:8	Q9ULD5	0
>sp|O14545|TRAD1_HUMAN.diso:13	O14545	0
>sp|Q6L9W6|B4GN3_HUMAN.diso:9	Q6L9W6	0
>sp|Q8TDZ2|MICA1_HUMAN.diso:7	Q8TDZ2	0
>sp|P36915|GNL1_HUMAN.diso:2	P36915	0
>sp|Q7Z404|TMC4_HUMAN.diso:1	Q7Z404	0
>sp|P01350|GAST_HUMAN.diso:1	P01350	0
>sp|Q92508|PIEZ1_HUMAN.diso:8	Q92508	0
>sp|Q8N2Y8|RUSC2_HUMAN.diso:7	Q8N2Y8	0
>sp|C9JLR9|CK095_HUMAN.diso:2	C9JLR9	0
>sp|Q5T442|CXG2_HUMAN.diso:2	Q5T442	0
>sp|Q9UIF9|BAZ2A_HUMAN.diso:4	Q9UIF9	0
>sp|Q9UIG0|BAZ1B_HUMAN.diso:13	Q9UIG0	1
>sp|Q8WYR1|PI3R5_HUMAN.diso:3	Q8WYR1	0
>sp|Q96RJ6|FER3L_HUMAN.diso:1	Q96RJ6	0
>sp|Q5TCY1|TTBK1_HUMAN.diso:4	Q5TCY1	0
>sp|Q9HCE9|ANO8_HUMAN.diso:2	Q9HCE9	0
>sp|Q3T8J9|GON4L_HUMAN.diso:10	Q3T8J9	1
>sp|Q5VYS8|TUT7_HUMAN.diso:6	Q5VYS8	0
>sp|Q8IYW5|RN168_HUMAN.diso:4	Q8IYW5	0
>sp|Q8N5V2|NGEF_HUMAN.diso:1	Q8N5V2	0
>sp|P21815|SIAL_HUMAN.diso:1	P21815	0
>sp|Q5DX21|IGS11_HUMAN.diso:2	Q5DX21	0
>sp|Q9HC58|NCKX3_HUMAN.diso:2	Q9HC58	0
>sp|Q6ZS10|CL17A_HUMAN.diso:1	Q6ZS10	0
>sp|Q99645|EPYC_HUMAN.diso:3	Q99645	0
>sp|Q9UL68|MYT1L_HUMAN.diso:1	Q9UL68	0
>sp|Q9BYW2|SETD2_HUMAN.diso:6	Q9BYW2	0
>sp|Q9Y4F1|FARP1_HUMAN.diso:5	Q9Y4F1	0
>sp|Q9ULQ0|STRP2_HUMAN.diso:3	Q9ULQ0	0
>sp|Q96S65|CSRN1_HUMAN.diso:6	Q96S65	0
>sp|Q9UBF1|MAGC2_HUMAN.diso:1	Q9UBF1	0
>sp|Q9HCU4|CELR2_HUMAN.diso:4	Q9HCU4	0
>sp|Q96C00|ZBTB9_HUMAN.diso:2	Q96C00	0
>sp|Q9HB90|RRAGC_HUMAN.diso:1	Q9HB90	0
>sp|Q9UPN9|TRI33_HUMAN.diso:1	Q9UPN9	0
>sp|Q9C0A1|ZFHX2_HUMAN.diso:10	Q9C0A1	0
>sp|Q9Y467|SALL2_HUMAN.diso:2	Q9Y467	0
>sp|Q9ULD9|ZN608_HUMAN.diso:2	Q9ULD9	0
>sp|Q5JTC6|AMER1_HUMAN.diso:1	Q5JTC6	0
>sp|Q86YN6|PRGC2_HUMAN.diso:3	Q86YN6	0
>sp|Q9ULL8|SHRM4_HUMAN.diso:5	Q9ULL8	0
>sp|A0A1B0GWB2|PRT1B_HUMAN.diso:1	A0A1B0GWB2	0
>sp|P98095|FBLN2_HUMAN.diso:2	P98095	0
>sp|Q9Y2J0|RP3A_HUMAN.diso:2	Q9Y2J0	0
>sp|Q7L3S4|ZN771_HUMAN.diso:1	Q7L3S4	0
>sp|Q96C55|ZN524_HUMAN.diso:1	Q96C55	0
>sp|Q8TF50|ZN526_HUMAN.diso:8	Q8TF50	0
>sp|A6NCW7|U17L4_HUMAN.diso:2	A6NCW7	0
>sp|P0C7I0|U17L8_HUMAN.diso:2	P0C7I0	0
>sp|P0C7H9|U17L7_HUMAN.diso:2	P0C7H9	0
>sp|D6R901|U17LL_HUMAN.diso:2	D6R901	0
>sp|D6RBQ6|U17LH_HUMAN.diso:2	D6RBQ6	0
>sp|D6RA61|U17LM_HUMAN.diso:2	D6RA61	0
>sp|D6RCP7|U17LJ_HUMAN.diso:2	D6RCP7	0
>sp|C9JPN9|UL17C_HUMAN.diso:2	C9JPN9	0
>sp|A8MUK1|U17L5_HUMAN.diso:2	A8MUK1	0
>sp|C9JVI0|U17LB_HUMAN.diso:2	C9JVI0	0
>sp|D6RJB6|U17LK_HUMAN.diso:2	D6RJB6	0
>sp|Q0WX57|U17LO_HUMAN.diso:2	Q0WX57	0
>sp|Q6R6M4|U17L2_HUMAN.diso:2	Q6R6M4	0
>sp|A6NCW0|U17L3_HUMAN.diso:2	A6NCW0	0
>sp|D6R9N7|U17LI_HUMAN.diso:2	D6R9N7	0
>sp|Q7RTZ2|U17L1_HUMAN.diso:2	Q7RTZ2	0
>sp|P48681|NEST_HUMAN.diso:2	P48681	0
>sp|Q6ZUK4|TMM26_HUMAN.diso:3	Q6ZUK4	0
>sp|O43711|TLX3_HUMAN.diso:11	O43711	0
>sp|Q71RS6|NCKX5_HUMAN.diso:3	Q71RS6	0
>sp|Q9Y2M5|KLH20_HUMAN.diso:1	Q9Y2M5	0
>sp|O94844|RHBT1_HUMAN.diso:3	O94844	0
>sp|Q2M2E3|ODFP4_HUMAN.diso:1	Q2M2E3	0
>sp|P49768|PSN1_HUMAN.diso:7	P49768	0
>sp|Q8IVC4|ZN584_HUMAN.diso:2	Q8IVC4	0
>sp|P08183|MDR1_HUMAN.diso:3	P08183	0
>sp|Q8NF50|DOCK8_HUMAN.diso:8	Q8NF50	0
>sp|Q96N67|DOCK7_HUMAN.diso:8	Q96N67	0
>sp|Q9NZI5|GRHL1_HUMAN.diso:2	Q9NZI5	0
>sp|O43914|TYOBP_HUMAN.diso:2	O43914	0
>sp|Q9UN81|LORF1_HUMAN.diso:1	Q9UN81	0
>sp|Q07065|CKAP4_HUMAN.diso:8	Q07065	0
>sp|Q15818|NPTX1_HUMAN.diso:4	Q15818	0
>sp|Q9H8L6|MMRN2_HUMAN.diso:14	Q9H8L6	0
>sp|Q9H3M0|KCNF1_HUMAN.diso:2	Q9H3M0	0
>sp|O95568|MET18_HUMAN.diso:3	O95568	0
>sp|Q15751|HERC1_HUMAN.diso:12	Q15751	0
>sp|Q5TCQ9|MAGI3_HUMAN.diso:3	Q5TCQ9	0
>sp|Q96RN1|S26A8_HUMAN.diso:4	Q96RN1	0
>sp|P22059|OSBP1_HUMAN.diso:3	P22059	0
>sp|Q86Y82|STX12_HUMAN.diso:3	Q86Y82	0
>sp|O43497|CAC1G_HUMAN.diso:2	O43497	0
>sp|O95180|CAC1H_HUMAN.diso:2	O95180	0
>sp|P35372|OPRM_HUMAN.diso:3	P35372	0
>sp|Q96N06|SPT33_HUMAN.diso:2	Q96N06	0
>sp|Q9Y5F6|PCDGM_HUMAN.diso:7	Q9Y5F6	0
>sp|Q5JXX7|TMM31_HUMAN.diso:1	Q5JXX7	0
>sp|Q8TE68|ES8L1_HUMAN.diso:4	Q8TE68	0
>sp|Q9HCU8|DPOD4_HUMAN.diso:1	Q9HCU8	0
>sp|Q9Y485|DMXL1_HUMAN.diso:10	Q9Y485	0
>sp|P23497|SP100_HUMAN.diso:1	P23497	0
>sp|Q00994|BEX3_HUMAN.diso:1	Q00994	0
>sp|A6NGQ2|OOEP_HUMAN.diso:1	A6NGQ2	0
>sp|Q5XXA6|ANO1_HUMAN.diso:2	Q5XXA6	0
>sp|Q86UR5|RIMS1_HUMAN.diso:8	Q86UR5	0
>sp|O15085|ARHGB_HUMAN.diso:8	O15085	0
>sp|Q96JJ6|JPH4_HUMAN.diso:2	Q96JJ6	0
>sp|P14616|INSRR_HUMAN.diso:5	P14616	0
>sp|Q92952|KCNN1_HUMAN.diso:1	Q92952	0
>sp|Q6ZMM2|ATL5_HUMAN.diso:2	Q6ZMM2	0
>sp|Q9P203|BTBD7_HUMAN.diso:8	Q9P203	0
>sp|P41271|NBL1_HUMAN.diso:2	P41271	0
>sp|O00204|ST2B1_HUMAN.diso:2	O00204	0
>sp|P48426|PI42A_HUMAN.diso:2	P48426	0
>sp|O95248|MTMR5_HUMAN.diso:1	O95248	0
>sp|Q96JN8|NEUL4_HUMAN.diso:5	Q96JN8	0
>sp|Q8WWG9|KCNE4_HUMAN.diso:4	Q8WWG9	0
>sp|O95400|CD2B2_HUMAN.diso:4	O95400	0
>sp|P98088|MUC5A_HUMAN.diso:20	P98088	0
>sp|Q8IZR5|CKLF4_HUMAN.diso:1	Q8IZR5	0
>sp|P58107|EPIPL_HUMAN.diso:8	P58107	0
>sp|P58107|EPIPL_HUMAN.diso:10	P58107	0
>sp|Q5XUX0|FBX31_HUMAN.diso:4	Q5XUX0	0
>sp|A6NLW8|DUXA_HUMAN.diso:2	A6NLW8	0
>sp|Q8ND71|GIMA8_HUMAN.diso:2	Q8ND71	0
>sp|Q8NA82|MARHA_HUMAN.diso:2	Q8NA82	0
>sp|Q15642|CIP4_HUMAN.diso:5	Q15642	0
>sp|O94966|UBP19_HUMAN.diso:9	O94966	0
>sp|P0CW18|PRS56_HUMAN.diso:7	P0CW18	0
>sp|O43304|S14L5_HUMAN.diso:2	O43304	0
>sp|O75153|CLU_HUMAN.diso:6	O75153	0
>sp|Q6ZMI3|GLDN_HUMAN.diso:2	Q6ZMI3	0
>sp|Q01101|INSM1_HUMAN.diso:7	Q01101	0
>sp|Q8IWX5|SGPP2_HUMAN.diso:3	Q8IWX5	0
>sp|B2RBV5|MRUPP_HUMAN.diso:1	B2RBV5	0
>sp|P29590|PML_HUMAN.diso:1	P29590	0
>sp|O75170|PP6R2_HUMAN.diso:1	O75170	0
>tr|U3KQF4|U3KQF4_HUMAN.diso:2	U3KQF4	0
>sp|P46379|BAG6_HUMAN.diso:5	P46379	0
>sp|Q96KN1|LRAT2_HUMAN.diso:4	Q96KN1	0
>sp|A5LHX3|PSB11_HUMAN.diso:2	A5LHX3	0
>sp|Q9BYX2|TBD2A_HUMAN.diso:1	Q9BYX2	0
>sp|Q8IYW2|CFA46_HUMAN.diso:4	Q8IYW2	0
>sp|Q12756|KIF1A_HUMAN.diso:9	Q12756	0
>sp|Q7LC44|ARC_HUMAN.diso:2	Q7LC44	0
>sp|Q8TE82|S3TC1_HUMAN.diso:2	Q8TE82	0
>sp|Q9P0X4|CAC1I_HUMAN.diso:1	Q9P0X4	0
>sp|O43930|PRKY_HUMAN.diso:1	O43930	0
>sp|Q9H8L6|MMRN2_HUMAN.diso:17	Q9H8L6	0
>sp|Q9NYB0|TE2IP_HUMAN.diso:2	Q9NYB0	0
>sp|Q96MW5|COG8_HUMAN.diso:7	Q96MW5	0
>sp|O15085|ARHGB_HUMAN.diso:1	O15085	0
>sp|Q00LT1|PRCD_HUMAN.diso:1	Q00LT1	0
>sp|P59037|CU084_HUMAN.diso:2	P59037	0
>sp|O60268|K0513_HUMAN.diso:1	O60268	0
>sp|Q7Z6L1|TCPR1_HUMAN.diso:2	Q7Z6L1	0
>sp|Q8N6L7|TM252_HUMAN.diso:6	Q8N6L7	0
>sp|Q15011|HERP1_HUMAN.diso:2	Q15011	0
>sp|Q9BTV6|DPH7_HUMAN.diso:3	Q9BTV6	0
>sp|A8MW95|BECN2_HUMAN.diso:2	A8MW95	0
>sp|Q9ULL1|PKHG1_HUMAN.diso:2	Q9ULL1	0
>sp|Q9BYV8|CEP41_HUMAN.diso:2	Q9BYV8	0
>sp|P14138|EDN3_HUMAN.diso:1	P14138	0
>sp|Q96GL9|F163A_HUMAN.diso:2	Q96GL9	0
>sp|O43822|CF410_HUMAN.diso:4	O43822	0
>sp|Q9NQ92|COPRS_HUMAN.diso:1	Q9NQ92	0
>sp|P01860|IGHG3_HUMAN.diso:2	P01860	0
>sp|P11279|LAMP1_HUMAN.diso:2	P11279	0
>sp|P11226|MBL2_HUMAN.diso:2	P11226	0
>sp|Q6T4P5|PLPR3_HUMAN.diso:5	Q6T4P5	0
>sp|O95428|PPN_HUMAN.diso:2	O95428	0
>sp|Q494R0|FBAS1_HUMAN.diso:1	Q494R0	0
>sp|Q5SZD1|CF141_HUMAN.diso:1	Q5SZD1	0
>sp|Q5TGI4|SAMD5_HUMAN.diso:1	Q5TGI4	0
>sp|O15428|PINL_HUMAN.diso:2	O15428	0
>sp|O43541|SMAD6_HUMAN.diso:3	O43541	0
>sp|Q9NYZ2|MFRN1_HUMAN.diso:1	Q9NYZ2	0
>sp|P02458|CO2A1_HUMAN.diso:3	P02458	0
>sp|Q6DT37|MRCKG_HUMAN.diso:6	Q6DT37	0
>sp|Q8NBJ5|GT251_HUMAN.diso:3	Q8NBJ5	0
>sp|Q7Z434|MAVS_HUMAN.diso:3	Q7Z434	0
>sp|Q8N2C9|UMAS1_HUMAN.diso:2	Q8N2C9	0
>sp|Q5J8M3|EMC4_HUMAN.diso:2	Q5J8M3	0
>sp|Q96CV9|OPTN_HUMAN.diso:5	Q96CV9	0
>sp|O95428|PPN_HUMAN.diso:5	O95428	0
>sp|Q96LS8|CB048_HUMAN.diso:1	Q96LS8	0
>sp|Q6P087|RUSD3_HUMAN.diso:1	Q6P087	0
>sp|Q6NW40|RGMB_HUMAN.diso:2	Q6NW40	0
>sp|O60884|DNJA2_HUMAN.diso:5	O60884	0
>sp|Q9NP56|PDE7B_HUMAN.diso:2	Q9NP56	0
>sp|Q5T011|SZT2_HUMAN.diso:20	Q5T011	0
>sp|Q96N19|G137A_HUMAN.diso:2	Q96N19	0
>sp|P20339|RAB5A_HUMAN.diso:2	P20339	0
>sp|Q9Y6M1|IF2B2_HUMAN.diso:1	Q9Y6M1	0
>sp|Q9UBS5|GABR1_HUMAN.diso:3	Q9UBS5	0
>sp|P57055|DSCR6_HUMAN.diso:1	P57055	0
>sp|Q86VR2|RETR3_HUMAN.diso:1	Q86VR2	0
>sp|Q9Y6H3|ATP23_HUMAN.diso:1	Q9Y6H3	0
>tr|A0A0B4J2E5|A0A0B4J2E5_HUMAN.diso:3	A0A0B4J2E5	0
>sp|Q15269|PWP2_HUMAN.diso:3	Q15269	0
>sp|Q8TBC4|UBA3_HUMAN.diso:1	Q8TBC4	0
>sp|Q86UC2|RSPH3_HUMAN.diso:2	Q86UC2	0
>sp|O15552|FFAR2_HUMAN.diso:2	O15552	0
>sp|Q6ZN28|MACC1_HUMAN.diso:3	Q6ZN28	0
>sp|Q12802|AKP13_HUMAN.diso:5	Q12802	0
>sp|Q86YS7|C2CD5_HUMAN.diso:2	Q86YS7	0
>sp|Q8N7C0|LRC52_HUMAN.diso:2	Q8N7C0	0
>sp|Q13258|PD2R_HUMAN.diso:3	Q13258	0
>sp|Q9NRA2|S17A5_HUMAN.diso:1	Q9NRA2	0
>sp|Q9BX79|STRA6_HUMAN.diso:7	Q9BX79	0
>sp|Q8TBA6|GOGA5_HUMAN.diso:4	Q8TBA6	0
>sp|Q6ZMV9|KIF6_HUMAN.diso:2	Q6ZMV9	0
>sp|Q9NZQ8|TRPM5_HUMAN.diso:4	Q9NZQ8	0
>sp|Q6ZRC1|CD050_HUMAN.diso:1	Q6ZRC1	0
>sp|Q9BZC7|ABCA2_HUMAN.diso:10	Q9BZC7	0
>sp|Q9Y6C2|EMIL1_HUMAN.diso:13	Q9Y6C2	0
>sp|Q6IN84|MRM1_HUMAN.diso:3	Q6IN84	0
>sp|Q8N6W0|CELF5_HUMAN.diso:1	Q8N6W0	0
>sp|Q6IAA8|LTOR1_HUMAN.diso:2	Q6IAA8	0
>sp|Q92536|YLAT2_HUMAN.diso:1	Q92536	0
>sp|Q8NHS3|MFSD8_HUMAN.diso:1	Q8NHS3	0
>sp|Q14573|ITPR3_HUMAN.diso:8	Q14573	0
>sp|O95071|UBR5_HUMAN.diso:13	O95071	1
>sp|Q8NHU2|CFA61_HUMAN.diso:1	Q8NHU2	0
>sp|Q9H7R0|ZN442_HUMAN.diso:3	Q9H7R0	0
>sp|A8MZG2|CP090_HUMAN.diso:2	A8MZG2	0
>sp|P58512|CU067_HUMAN.diso:1	P58512	0
>sp|Q2M3A8|MRAS1_HUMAN.diso:1	Q2M3A8	0
>sp|A6NIR3|AGAP5_HUMAN.diso:2	A6NIR3	0
>sp|Q6PIF6|MYO7B_HUMAN.diso:6	Q6PIF6	0
>sp|Q9BX59|TPSNR_HUMAN.diso:3	Q9BX59	0
>sp|Q4LEZ3|AARD_HUMAN.diso:1	Q4LEZ3	0
>sp|Q86XS8|GOLI_HUMAN.diso:3	Q86XS8	0
>sp|Q5GH73|XKR6_HUMAN.diso:4	Q5GH73	0
>sp|Q8N878|FRMD1_HUMAN.diso:1	Q8N878	0
>sp|Q8N398|VW5B2_HUMAN.diso:2	Q8N398	0
>sp|Q8NHJ6|LIRB4_HUMAN.diso:1	Q8NHJ6	0
>sp|Q92982|NINJ1_HUMAN.diso:1	Q92982	0
>sp|Q8WXB4|ZN606_HUMAN.diso:1	Q8WXB4	0
>sp|Q641Q2|WAC2A_HUMAN.diso:1	Q641Q2	0
>sp|Q9Y4E1|WAC2C_HUMAN.diso:1	Q9Y4E1	0
>sp|O43557|TNF14_HUMAN.diso:2	O43557	0
>sp|Q9H293|IL25_HUMAN.diso:1	Q9H293	0
>sp|Q96LX7|CCD17_HUMAN.diso:1	Q96LX7	0
>sp|Q86YS7|C2CD5_HUMAN.diso:3	Q86YS7	0
>sp|Q05469|LIPS_HUMAN.diso:4	Q05469	0
>sp|Q9NPG4|PCD12_HUMAN.diso:5	Q9NPG4	0
>sp|P55212|CASP6_HUMAN.diso:1	P55212	0
>sp|P0DJ93|SIM13_HUMAN.diso:3	P0DJ93	0
>sp|Q5TAQ9|DCAF8_HUMAN.diso:5	Q5TAQ9	0
>sp|Q13936|CAC1C_HUMAN.diso:8	Q13936	0
>sp|Q8IZ41|RASEF_HUMAN.diso:2	Q8IZ41	0
>sp|Q6P5W5|S39A4_HUMAN.diso:3	Q6P5W5	0
>sp|Q8WUQ7|CATIN_HUMAN.diso:10	Q8WUQ7	0
>sp|Q96A19|C102A_HUMAN.diso:13	Q96A19	0
>sp|P39905|GDNF_HUMAN.diso:1	P39905	0
>sp|Q9BQ65|USB1_HUMAN.diso:1	Q9BQ65	0
>sp|O43824|GTPB6_HUMAN.diso:1	O43824	0
>sp|Q7RTU4|BHA09_HUMAN.diso:1	Q7RTU4	0
>sp|Q96I13|ABHD8_HUMAN.diso:3	Q96I13	0
>sp|P01127|PDGFB_HUMAN.diso:2	P01127	0
>sp|Q49MI3|CERKL_HUMAN.diso:1	Q49MI3	0
>sp|P05111|INHA_HUMAN.diso:2	P05111	0
>sp|Q96CK0|ZN653_HUMAN.diso:1	Q96CK0	0
>sp|Q5XUX0|FBX31_HUMAN.diso:3	Q5XUX0	0
>sp|Q9UJK0|TSR3_HUMAN.diso:1	Q9UJK0	0
>sp|Q9H7X2|CA115_HUMAN.diso:1	Q9H7X2	0
>sp|P18627|LAG3_HUMAN.diso:6	P18627	0
>sp|Q86YV0|RASL3_HUMAN.diso:3	Q86YV0	0
>sp|Q8N2C7|UNC80_HUMAN.diso:15	Q8N2C7	0
>sp|Q6UY09|CEA20_HUMAN.diso:2	Q6UY09	0
>sp|Q99466|NOTC4_HUMAN.diso:2	Q99466	0
>sp|Q7Z406|MYH14_HUMAN.diso:6	Q7Z406	0
>sp|Q9BZ71|PITM3_HUMAN.diso:7	Q9BZ71	0
>sp|Q8WVF2|UCMA_HUMAN.diso:2	Q8WVF2	0
>sp|Q53EZ4|CEP55_HUMAN.diso:9	Q53EZ4	0
>sp|P28715|ERCC5_HUMAN.diso:9	P28715	0
>sp|Q15233|NONO_HUMAN.diso:5	Q15233	0
>sp|Q6UXY8|TMC5_HUMAN.diso:4	Q6UXY8	0
>sp|Q8WZ19|BACD1_HUMAN.diso:3	Q8WZ19	0
>sp|Q9H3F6|BACD3_HUMAN.diso:2	Q9H3F6	0
>sp|Q6ZMP0|THSD4_HUMAN.diso:2	Q6ZMP0	0
>sp|Q9Y219|JAG2_HUMAN.diso:3	Q9Y219	0
>tr|H3BUP2|H3BUP2_HUMAN.diso:3	H3BUP2	0
>tr|H3BUN4|H3BUN4_HUMAN.diso:3	H3BUN4	0
>sp|O60936|NOL3_HUMAN.diso:3	O60936	0
>sp|O60500|NPHN_HUMAN.diso:3	O60500	0
>sp|Q717R9|CYS1_HUMAN.diso:2	Q717R9	0
>sp|P48544|KCNJ5_HUMAN.diso:2	P48544	0
>sp|Q12934|BFSP1_HUMAN.diso:1	Q12934	0
>sp|Q99575|POP1_HUMAN.diso:4	Q99575	0
>sp|Q8NFT6|DBF4B_HUMAN.diso:4	Q8NFT6	0
>sp|Q8IU57|INLR1_HUMAN.diso:2	Q8IU57	0
>sp|A0A1B0GUA6|CC195_HUMAN.diso:3	A0A1B0GUA6	0
>sp|A2A3N6|PIPSL_HUMAN.diso:8	A2A3N6	0
>sp|Q04323|UBXN1_HUMAN.diso:2	Q04323	0
>sp|Q13671|RIN1_HUMAN.diso:4	Q13671	0
>sp|P78356|PI42B_HUMAN.diso:2	P78356	0
>sp|Q5T011|SZT2_HUMAN.diso:8	Q5T011	0
>sp|Q8N4Y2|EFC4A_HUMAN.diso:2	Q8N4Y2	0
>sp|Q9H063|MAF1_HUMAN.diso:3	Q9H063	0
>sp|Q8TD43|TRPM4_HUMAN.diso:4	Q8TD43	0
>sp|Q9BRS8|LARP6_HUMAN.diso:1	Q9BRS8	0
>sp|Q9BUA3|SPNDC_HUMAN.diso:2	Q9BUA3	0
>sp|A6NFC9|OR2W5_HUMAN.diso:3	A6NFC9	0
>sp|Q9UP79|ATS8_HUMAN.diso:3	Q9UP79	0
>sp|Q9Y397|ZDHC9_HUMAN.diso:3	Q9Y397	0
>sp|Q93086|P2RX5_HUMAN.diso:3	Q93086	0
>sp|P49593|PPM1F_HUMAN.diso:3	P49593	0
>sp|Q86V15|CASZ1_HUMAN.diso:2	Q86V15	0
>sp|Q9H336|CRLD1_HUMAN.diso:1	Q9H336	0
>sp|Q8IX18|DHX40_HUMAN.diso:1	Q8IX18	0
>sp|Q5RKV6|EXOS6_HUMAN.diso:1	Q5RKV6	0
>sp|Q9NSY0|NRBP2_HUMAN.diso:1	Q9NSY0	0
>sp|Q8N8L6|ARL10_HUMAN.diso:2	Q8N8L6	0
>sp|P58005|SESN3_HUMAN.diso:3	P58005	0
>sp|Q9Y6P5|SESN1_HUMAN.diso:4	Q9Y6P5	0
>sp|Q76NI1|KNDC1_HUMAN.diso:11	Q76NI1	0
>sp|Q9Y2G0|EFR3B_HUMAN.diso:4	Q9Y2G0	0
>sp|P51178|PLCD1_HUMAN.diso:2	P51178	0
>sp|Q0D2I5|IFFO1_HUMAN.diso:2	Q0D2I5	0
>sp|Q7L8A9|VASH1_HUMAN.diso:1	Q7L8A9	0
>sp|Q9BQI3|E2AK1_HUMAN.diso:1	Q9BQI3	0
>sp|Q9BXP2|S12A9_HUMAN.diso:6	Q9BXP2	0
>sp|Q12950|FOXD4_HUMAN.diso:1	Q12950	0
>sp|Q3SYB3|FX4L6_HUMAN.diso:1	Q3SYB3	0
>sp|Q6VB84|FX4L3_HUMAN.diso:1	Q6VB84	0
>sp|Q5VV16|FX4L5_HUMAN.diso:1	Q5VV16	0
>sp|Q8WXT5|FX4L4_HUMAN.diso:1	Q8WXT5	0
>sp|Q9NU39|FX4L1_HUMAN.diso:1	Q9NU39	0
>sp|Q5T7W7|TSTD2_HUMAN.diso:4	Q5T7W7	0
>sp|Q8IWU6|SULF1_HUMAN.diso:7	Q8IWU6	0
>sp|Q9HA82|CERS4_HUMAN.diso:1	Q9HA82	0
>sp|Q8WWT9|S13A3_HUMAN.diso:2	Q8WWT9	0
>sp|Q9UHI8|ATS1_HUMAN.diso:2	Q9UHI8	0
>sp|Q9NPC2|KCNK9_HUMAN.diso:2	Q9NPC2	0
>sp|Q3C1V9|YK041_HUMAN.diso:3	Q3C1V9	0
>sp|Q7RTM1|OTOP1_HUMAN.diso:4	Q7RTM1	0
>sp|Q96JA1|LRIG1_HUMAN.diso:2	Q96JA1	0
>sp|Q14112|NID2_HUMAN.diso:4	Q14112	0
>sp|Q9NT99|LRC4B_HUMAN.diso:3	Q9NT99	0
>sp|Q7L1V2|MON1B_HUMAN.diso:1	Q7L1V2	0
>sp|P28702|RXRB_HUMAN.diso:2	P28702	0
>sp|Q9P2H5|UBP35_HUMAN.diso:7	Q9P2H5	0
>sp|Q9BRZ2|TRI56_HUMAN.diso:4	Q9BRZ2	0
>sp|P40222|TXLNA_HUMAN.diso:1	P40222	0
>sp|Q01831|XPC_HUMAN.diso:3	Q01831	0
>sp|Q96G46|DUS3L_HUMAN.diso:1	Q96G46	0
>sp|Q86W50|MET16_HUMAN.diso:4	Q86W50	0
>sp|Q8N5Z5|KCD17_HUMAN.diso:2	Q8N5Z5	0
>sp|Q8TE77|SSH3_HUMAN.diso:4	Q8TE77	0
>sp|Q7Z5D8|NANGN_HUMAN.diso:1	Q7Z5D8	0
>sp|Q9P0L9|PK2L1_HUMAN.diso:3	Q9P0L9	0
>sp|Q9UBU3|GHRL_HUMAN.diso:2	Q9UBU3	0
>sp|Q9Y5Q6|INSL5_HUMAN.diso:2	Q9Y5Q6	0
>sp|A6NHS1|YK042_HUMAN.diso:1	A6NHS1	0
>sp|O95125|ZN202_HUMAN.diso:9	O95125	0
>sp|Q8N4N8|KIF2B_HUMAN.diso:6	Q8N4N8	0
>sp|Q12851|M4K2_HUMAN.diso:2	Q12851	0
