idr_name	GO0005730
P20936_IDR_1_168	0
Q5JWF2_IDR_1_659	0
Q717R9_IDR_1_77	0
Q9NRF2_IDR_628_752	0
P22460_IDR_1_116	0
Q9UHN1_IDR_24_64	0
Q8N6I1_IDR_1_139	0
Q9H3S1_IDR_645_678	0
Q9Y2I9_IDR_1_85	0
Q12852_IDR_1_71	0
Q9BR61_IDR_1_38	0
Q15834_IDR_149_202	0
Q494W8_IDR_302_337	0
Q9P2F8_IDR_350_406	0
Q9NT99_IDR_496_552	0
A0A0U1RQS6_IDR_86_177	0
Q8IUW5_IDR_1_54	0
Q9H6A9_IDR_1828_2034	0
Q5VZL5_IDR_640_677	0
P0DMQ5_IDR_65_153	0
Q13761_IDR_347_408	0
O94910_IDR_1114_1434	0
Q17RM4_IDR_655_714	0
P51787_IDR_619_676	0
Q8TD19_IDR_1_48	0
Q15139_IDR_1_44	0
Q99996_IDR_3800_3868	0
Q86UT6_IDR_39_69	0
Q9UF02_IDR_208_275	0
O60292_IDR_1_39	0
Q4AC99_IDR_87_135	0
Q9NZI8_IDR_160_192	0
Q13425_IDR_59_110	0
Q9P2Q2_IDR_855_1011	0
Q8IZ08_IDR_408_459	0
Q96IP4_IDR_25_59	0
P08047_IDR_1_68	0
Q8ND04_IDR_99_132	0
O60245_IDR_186_221	0
Q13319_IDR_330_360	0
P47928_IDR_1_60	0
Q08209_IDR_483_521	0
P78381_IDR_343_396	0
Q99742_IDR_200_240	0
Q5TCX8_IDR_1_38	0
Q5T5C0_IDR_554_595	0
Q8IXF0_IDR_217_257	0
Q6ZN30_IDR_52_83	0
Q5TBA9_IDR_1987_2035	0
Q9UGI0_IDR_174_244	0
Q02577_IDR_1_83	0
Q9UJV8_IDR_132_166	0
Q5TC79_IDR_460_503	0
Q96AG3_IDR_1_94	0
P55899_IDR_325_365	0
Q8WXI3_IDR_6_44	0
Q13461_IDR_1_70	0
Q8N2C7_IDR_2428_2474	0
P21917_IDR_1_32	0
Q9HCK4_IDR_932_972	0
P52272_IDR_551_649	0
P0CG12_IDR_1_524	0
O95248_IDR_1284_1318	0
A6NFI3_IDR_636_683	0
Q9BXA9_IDR_1246_1286	0
Q16186_IDR_130_260	0
P26599_IDR_138_178	0
P46108_IDR_196_229	0
Q9Y6Y1_IDR_779_862	0
O43765_IDR_249_286	0
Q9H0J4_IDR_61_1217	0
Q8TC59_IDR_1_212	0
Q9H0L4_IDR_193_572	0
P33240_IDR_194_534	0
Q9BSE4_IDR_214_269	0
Q15011_IDR_199_252	0
Q9NZL4_IDR_1_41	0
Q8N2K1_IDR_172_238	0
Q96PX6_IDR_176_553	0
Q9BXK1_IDR_27_156	0
Q9P0K8_IDR_145_465	0
Q5GH73_IDR_197_229	0
Q9Y6M7_IDR_216_410	0
Q9BQN1_IDR_308_747	0
Q9NTN9_IDR_702_784	0
Q6ZSZ5_IDR_892_992	0
Q6ZUT9_IDR_140_177	0
O95475_IDR_179_246	0
Q05BQ5_IDR_1_48	0
O95071_IDR_81_159	0
P42898_IDR_1_39	0
P11474_IDR_1_73	0
P47736_IDR_413_602	0
Q9BZ71_IDR_490_534	0
Q9H1K0_IDR_206_246	0
Q86VW2_IDR_31_154	0
Q9Y6N7_IDR_1044_1651	0
Q13563_IDR_1_185	0
Q9NRH2_IDR_340_729	0
Q6PCT2_IDR_151_420	0
Q86V25_IDR_1_44	0
P35638_IDR_33_126	0
Q96NI6_IDR_556_719	0
Q9BTN0_IDR_566_611	0
O94910_IDR_400_472	0
Q92630_IDR_538_601	0
Q8TBZ3_IDR_392_507	0
Q09019_IDR_452_575	0
Q8IWB9_IDR_1_34	0
P57739_IDR_188_228	0
Q08828_IDR_1059_1119	0
Q92618_IDR_780_1053	0
Q9C0C7_IDR_1061_1298	0
Q9C0C7_IDR_312_649	0
Q8TF68_IDR_455_543	0
Q9HCJ0_IDR_1600_1632	0
O15218_IDR_342_404	0
A6NKL6_IDR_79_147	0
P35670_IDR_432_483	0
Q2KJY2_IDR_169_315	0
Q6DN90_IDR_875_963	0
P62955_IDR_209_275	0
P54259_IDR_1_1095	0
Q9C0B5_IDR_286_699	0
O14640_IDR_507_674	0
O14641_IDR_578_715	0
Q5JU85_IDR_1092_1488	0
Q8IVB5_IDR_1_74	0
Q8NHV4_IDR_309_350	0
Q96CB8_IDR_216_462	0
Q9Y6G9_IDR_384_523	0
Q15022_IDR_1_78	0
Q75VX8_IDR_181_214	0
Q9Y2K9_IDR_1_46	0
Q9P0M9_IDR_1_49	0
A3KMH1_IDR_1543_1588	0
P15502_IDR_1_786	0
Q9Y3L3_IDR_157_188	0
Q96GI7_IDR_1_86	0
Q8N5H3_IDR_1_86	0
P52799_IDR_167_283	0
Q15768_IDR_171_288	0
Q96MS0_IDR_1334_1386	0
Q9NWH9_IDR_969_1002	0
Q92625_IDR_25_57	0
P13645_IDR_456_584	0
Q92997_IDR_561_690	0
Q15329_IDR_1_53	0
Q8NHY2_IDR_1_131	0
Q9BXB5_IDR_1_75	0
P52824_IDR_1_57	0
Q8NHG8_IDR_1_147	0
Q14671_IDR_663_727	0
Q9H1B7_IDR_511_708	0
Q96PE1_IDR_1088_1325	0
Q96G74_IDR_1_173	0
Q8IWN7_IDR_414_1116	0
A5PKW4_IDR_980_1024	0
P02533_IDR_422_452	0
Q86Z23_IDR_34_105	0
Q6E0U4_IDR_18_351	0
O15209_IDR_562_634	0
Q7L7X3_IDR_851_1001	0
Q9UPU9_IDR_203_323	0
Q9BZP6_IDR_390_427	0
Q9P278_IDR_93_123	0
Q9HCD6_IDR_396_436	0
Q96NX9_IDR_1_63	0
Q8TCJ2_IDR_1_67	0
O15209_IDR_431_481	0
Q8N2W9_IDR_426_464	0
Q16849_IDR_610_686	0
Q9UPQ9_IDR_1731_1774	0
Q02413_IDR_959_1049	0
Q9Y6C2_IDR_463_493	0
Q9Y6Y1_IDR_988_1031	0
Q9P217_IDR_25_59	0
O00555_IDR_1_54	0
Q15005_IDR_1_38	0
Q96QR8_IDR_1_31	0
Q9BUN8_IDR_215_251	0
O95428_IDR_809_839	0
Q13472_IDR_853_894	0
O43448_IDR_10_76	0
Q9BST9_IDR_205_247	0
P04264_IDR_1_61	0
Q5XKE5_IDR_474_535	0
Q96IF1_IDR_1_331	0
O95678_IDR_27_62	0
Q8NHS0_IDR_116_186	0
O15504_IDR_24_112	0
P12035_IDR_1_140	0
P13646_IDR_1_85	0
P02538_IDR_493_564	0
P04259_IDR_493_564	0
P48668_IDR_493_564	0
Q7Z3Y7_IDR_1_72	0
Q7Z3Y9_IDR_1_68	0
O95678_IDR_479_551	0
P13645_IDR_1_118	0
P13647_IDR_497_590	0
P12035_IDR_529_628	0
P35527_IDR_1_131	0
P19012_IDR_1_81	0
Q2M2I5_IDR_1_107	0
Q99456_IDR_15_94	0
P35908_IDR_1_110	0
Q01546_IDR_1_59	0
Q8N1N4_IDR_440_520	0
P35527_IDR_461_623	0
P04264_IDR_509_644	0
Q7Z794_IDR_492_578	0
P35908_IDR_507_629	0
Q01546_IDR_512_638	0
Q9NSB2_IDR_504_600	0
P08779_IDR_1_94	0
P02533_IDR_1_100	0
Q14CN4_IDR_1_75	0
P02538_IDR_1_61	0
P04259_IDR_1_61	0
P48668_IDR_1_62	0
Q92764_IDR_1_60	0
Q8N1N4_IDR_1_50	0
P13647_IDR_1_73	0
Q5XKE5_IDR_1_62	0
Q7Z794_IDR_1_61	0
P08729_IDR_419_469	0
Q3SY84_IDR_1_76	0
Q08397_IDR_78_177	0
P08729_IDR_1_46	0
Q86Y46_IDR_1_45	0
Q7Z3Y8_IDR_1_69	0
Q7Z3Z0_IDR_1_64	0
Q13156_IDR_1_41	0
Q14624_IDR_632_664	0
P26651_IDR_170_313	0
Q6ZQN5_IDR_188_296	0
O60285_IDR_606_636	0
Q3SY84_IDR_460_523	0
Q8TAE6_IDR_1_70	0
P55011_IDR_1_204	0
Q9BYE3_IDR_1_92	0
Q5T5B0_IDR_1_92	0
Q5T5A8_IDR_1_94	0
Q5TA76_IDR_1_89	0
Q5TA77_IDR_1_95	0
O14633_IDR_1_109	0
Q5TA81_IDR_1_108	0
Q5TA79_IDR_1_104	0
Q5TA82_IDR_1_108	0
Q5TCM9_IDR_1_116	0
Q5T752_IDR_1_114	0
Q5T754_IDR_1_117	0
Q5T751_IDR_1_118	0
Q5T753_IDR_1_117	0
Q5T7P2_IDR_1_110	0
O43193_IDR_374_412	0
P41597_IDR_329_374	0
Q96KQ4_IDR_86_123	0
Q5U4P2_IDR_103_140	0
A4IF30_IDR_1_162	0
Q96L34_IDR_1_52	0
Q9Y2Q9_IDR_1_75	0
O14492_IDR_83_132	0
Q9NPB3_IDR_1_50	0
O95231_IDR_1_92	0
Q2KJY2_IDR_1_127	0
Q86Y26_IDR_870_1132	0
Q8WXI4_IDR_1_40	0
Q9BSQ5_IDR_385_417	0
Q86VV8_IDR_279_360	0
Q15911_IDR_2690_2728	0
P36507_IDR_282_313	0
Q4G0N7_IDR_1_45	0
Q8IY26_IDR_1_95	0
Q99496_IDR_130_224	0
Q8TBB6_IDR_436_501	0
Q9NRX5_IDR_334_373	0
Q6PL24_IDR_228_271	0
P28827_IDR_834_867	0
Q9NSA2_IDR_417_647	0
Q9NS66_IDR_215_277	0
Q9BT23_IDR_1_35	0
P21728_IDR_233_263	0
Q9HBV2_IDR_253_294	0
P46531_IDR_2521_2555	0
Q9NQ69_IDR_197_275	0
Q9P2S2_IDR_1672_1710	0
Q9ULB1_IDR_1428_1477	0
P49137_IDR_367_400	0
Q9UPQ3_IDR_236_346	0
Q99811_IDR_1_122	0
Q9P203_IDR_1_77	0
Q9Y2V3_IDR_1_346	0
P26367_IDR_115_326	0
Q93050_IDR_666_708	0
Q15435_IDR_1_70	0
Q9H7Z6_IDR_111_165	0
Q8TEJ3_IDR_1_45	0
Q9NZ94_IDR_158_197	0
Q9HCJ6_IDR_1_38	0
P48066_IDR_1_49	0
P42701_IDR_624_662	0
Q9C0B0_IDR_150_208	0
P21333_IDR_1_37	0
Q02535_IDR_87_119	0
Q14157_IDR_1_69	0
A6NEQ2_IDR_1_66	0
Q14789_IDR_2844_2890	0
Q17RQ9_IDR_332_366	0
Q9H972_IDR_464_518	0
P07199_IDR_137_167	0
Q9H0H0_IDR_952_985	0
Q9NP56_IDR_418_450	0
Q9NZ53_IDR_547_605	0
Q8N7F7_IDR_141_174	0
O15063_IDR_1_64	0
Q01196_IDR_1_47	0
Q15842_IDR_361_424	0
P32297_IDR_361_435	0
Q9BPZ7_IDR_36_115	0
P48549_IDR_367_501	0
Q8NFW8_IDR_1_40	0
C9JLR9_IDR_1_102	0
Q9Y6R0_IDR_1_40	0
Q6ZN08_IDR_58_143	0
O75912_IDR_1_159	0
Q96AY4_IDR_1_39	0
Q8TB45_IDR_1_41	0
Q8TBP0_IDR_1_31	0
O00291_IDR_1_37	0
P22681_IDR_1_50	0
Q8WY91_IDR_6_37	0
P52849_IDR_41_82	0
P51787_IDR_1_100	0
Q96SI1_IDR_1_46	0
O43379_IDR_1_55	0
Q7Z3H0_IDR_323_429	0
Q8NF37_IDR_1_36	0
Q96A19_IDR_488_550	0
O43707_IDR_1_37	0
Q86X52_IDR_1_68	0
Q8IXL6_IDR_1_162	0
P48549_IDR_1_43	0
Q5T6F0_IDR_1_38	0
Q9BVH7_IDR_1_73	0
P12644_IDR_1_49	0
P78344_IDR_1_49	0
Q5T7W0_IDR_105_189	0
O00305_IDR_1_67	0
O60282_IDR_896_957	0
Q6ZV89_IDR_152_265	0
Q6DD87_IDR_1_121	0
O76050_IDR_231_266	0
Q8N568_IDR_1_69	0
P31273_IDR_1_195	0
Q13542_IDR_1_53	0
Q8NC67_IDR_464_525	0
Q13224_IDR_873_1330	0
Q9UMD9_IDR_374_463	0
P19838_IDR_354_509	0
O43306_IDR_1_114	0
Q9H000_IDR_46_169	0
Q9Y2X7_IDR_357_637	0
Q9NPF5_IDR_396_467	0
Q9UH03_IDR_1_37	0
O94933_IDR_613_659	0
Q14094_IDR_344_377	0
Q86Z23_IDR_1_32	0
Q9NZU0_IDR_499_549	0
Q9NUM3_IDR_268_307	0
Q93073_IDR_1_57	0
Q10587_IDR_1_82	0
Q7L014_IDR_786_866	0
P48029_IDR_1_52	0
Q9UDT6_IDR_150_216	0
O14514_IDR_1199_1347	0
O14925_IDR_1_38	0
P15927_IDR_172_202	0
O14976_IDR_325_371	0
Q9NP98_IDR_1_176	0
Q8TCZ2_IDR_1_262	0
P14209_IDR_1_147	0
O75071_IDR_1_120	0
Q7Z3K6_IDR_328_481	0
Q86UZ6_IDR_132_414	0
Q9P2G1_IDR_757_975	0
P51790_IDR_1_76	0
O75069_IDR_1_523	0
Q9ULS5_IDR_1_294	0
Q8WUH6_IDR_1_116	0
Q8IVN3_IDR_50_82	0
Q9P2U7_IDR_498_560	0
Q9P2U8_IDR_506_582	0
Q86XP3_IDR_1_198	0
P78356_IDR_293_335	0
P05387_IDR_59_115	0
Q86U42_IDR_1_159	0
Q9BQG1_IDR_88_297	0
Q9C0H6_IDR_27_156	0
Q15043_IDR_248_327	0
Q8N3R9_IDR_1_31	0
Q96KN4_IDR_45_79	0
Q96PR1_IDR_40_94	0
Q9NVI7_IDR_1_66	0
O00562_IDR_256_332	0
Q6UX68_IDR_416_541	0
P35680_IDR_32_127	0
P84103_IDR_83_164	0
Q9UBS3_IDR_89_223	0
O75953_IDR_126_167	0
Q96F86_IDR_70_256	0
P52951_IDR_1_251	0
Q5BJH7_IDR_1_69	0
Q15303_IDR_990_1150	0
Q86TL0_IDR_1_64	0
A6NC98_IDR_1236_1476	0
Q99569_IDR_761_807	0
O95873_IDR_1_167	0
I3L1E1_IDR_83_186	0
Q8N2Y8_IDR_1181_1447	0
Q9Y572_IDR_473_518	0
Q9UBM7_IDR_1_34	0
Q9BTX3_IDR_143_173	0
Q8NCW6_IDR_31_97	0
Q12792_IDR_315_350	0
Q5VV52_IDR_1_198	0
O14764_IDR_364_419	0
O94761_IDR_359_448	0
Q56VL3_IDR_118_154	0
A6NJ46_IDR_92_145	0
Q7Z7K2_IDR_1_430	0
Q8IX15_IDR_420_461	0
Q9Y4P9_IDR_116_179	0
P51148_IDR_185_216	0
Q86VF2_IDR_400_445	0
O43310_IDR_38_98	0
Q9H3S7_IDR_1589_1620	0
A6ND36_IDR_433_823	0
O60840_IDR_1_66	0
Q70UQ0_IDR_1_50	0
P29597_IDR_333_368	0
Q9H6U8_IDR_1_50	0
Q96T37_IDR_25_166	0
Q66K64_IDR_1_37	0
P05455_IDR_325_408	0
Q8TDD1_IDR_774_881	1
Q15050_IDR_277_365	1
Q9H0S4_IDR_415_455	0
O43583_IDR_70_113	0
Q9H0D6_IDR_414_507	0
Q69YN2_IDR_268_324	0
Q8TCG5_IDR_769_803	0
Q9H0E9_IDR_819_854	0
Q9Y4Z2_IDR_1_93	0
P05305_IDR_84_118	0
P02686_IDR_180_217	0
Q8N8R7_IDR_124_187	0
P14138_IDR_177_238	0
P07766_IDR_154_187	0
Q8N5U6_IDR_1_136	0
Q2MKA7_IDR_207_263	0
Q96PV6_IDR_344_540	0
Q8WU68_IDR_188_220	0
P39905_IDR_63_114	0
Q9UKY1_IDR_728_774	0
Q6PK18_IDR_1_34	0
P03372_IDR_254_307	0
Q9P258_IDR_1_79	0
Q7Z4P5_IDR_287_346	0
Q9H089_IDR_1_31	0
Q9H1B5_IDR_37_149	0
P51114_IDR_369_621	0
P51116_IDR_387_673	0
Q8N3Z0_IDR_194_241	0
Q9NQS1_IDR_1_113	0
Q86U38_IDR_1_53	1
Q86UR5_IDR_185_540	0
Q659C4_IDR_1_166	0
Q9BSC4_IDR_649_688	1
Q8N567_IDR_1_138	0
P0CG23_IDR_604_659	0
O95025_IDR_737_777	0
Q9P015_IDR_26_62	0
Q9NUG4_IDR_160_295	0
Q96EK7_IDR_857_910	0
Q9BTL3_IDR_44_118	0
P11487_IDR_193_239	0
Q08J23_IDR_1_35	0
Q9P2E3_IDR_1_141	0
P17098_IDR_491_529	0
Q96BH1_IDR_267_459	0
Q2M296_IDR_256_301	0
Q9HCE5_IDR_397_456	0
A6NM28_IDR_67_150	0
Q86UD0_IDR_97_232	0
Q8N137_IDR_833_903	0
Q6PJG9_IDR_542_635	0
A4FU01_IDR_1_39	0
Q8TCX5_IDR_595_670	0
Q8N163_IDR_119_220	0
Q765P7_IDR_137_199	0
O15037_IDR_198_416	0
Q9NZQ8_IDR_1127_1165	0
Q8TCU5_IDR_62_119	0
O75907_IDR_1_63	0
Q99466_IDR_1825_1941	0
Q9BXQ6_IDR_251_309	0
P16455_IDR_177_207	0
A6NCS6_IDR_61_100	0
P38935_IDR_649_725	0
Q5T089_IDR_390_428	0
Q7Z5L3_IDR_37_149	0
Q9Y6M1_IDR_158_190	0
O00425_IDR_159_192	0
Q7Z5L9_IDR_67_501	0
Q8NDT2_IDR_1_134	0
Q96T37_IDR_548_775	0
Q9H1J1_IDR_1_65	1
Q96NL8_IDR_19_60	0
Q9H981_IDR_1_36	0
Q2M2E3_IDR_1_65	0
Q96C34_IDR_136_174	0
Q9NV56_IDR_117_204	0
Q9P2R6_IDR_1_84	0
Q9H160_IDR_125_206	0
Q9H254_IDR_2529_2564	0
P51608_IDR_1_93	0
Q8N158_IDR_348_393	0
O94966_IDR_1_112	0
P52272_IDR_1_68	0
P35414_IDR_328_380	0
P67809_IDR_119_324	0
Q86UL8_IDR_1231_1455	0
Q6BEB4_IDR_367_398	0
Q9Y2H6_IDR_162_255	0
Q8WXH2_IDR_424_723	0
A8MVW0_IDR_659_826	0
Q8NHU6_IDR_89_231	0
Q92833_IDR_1202_1246	0
Q9Y6T7_IDR_383_424	0
O94915_IDR_1902_1976	0
Q15027_IDR_367_402	0
Q9NPC1_IDR_311_358	0
Q9Y485_IDR_1361_1395	0
Q86T65_IDR_1033_1068	0
Q6ZW31_IDR_1_246	0
Q2LD37_IDR_2596_2696	0
P32238_IDR_390_428	0
Q9UBN1_IDR_216_304	0
Q9BSG5_IDR_188_229	0
Q9BWN1_IDR_526_560	0
Q9BY84_IDR_561_654	0
Q9NW75_IDR_38_528	0
Q9UNX9_IDR_1_48	0
Q9GZR1_IDR_1_35	0
Q96QT6_IDR_1_69	0
Q9H147_IDR_1_60	0
Q9H329_IDR_1_62	0
Q8WZ19_IDR_281_329	0
Q9BZ71_IDR_909_974	0
O00267_IDR_669_702	0
Q8IUK5_IDR_36_71	0
Q9C0J8_IDR_511_1336	0
P48634_IDR_1_2157	0
Q5JSZ5_IDR_1_2229	0
Q96EV2_IDR_1_1094	0
O43896_IDR_806_1103	0
Q96J84_IDR_612_757	0
Q9Y446_IDR_1_314	0
P08247_IDR_230_313	0
Q8TBG9_IDR_206_265	0
Q9Y580_IDR_86_266	0
Q9H0D6_IDR_859_950	0
Q92841_IDR_554_729	0
P17844_IDR_478_614	0
Q92804_IDR_1_237	0
Q9BUJ2_IDR_600_856	0
Q01844_IDR_1_359	0
P35637_IDR_1_283	0
Q12906_IDR_591_894	0
Q86US8_IDR_413_508	0
Q9HAC8_IDR_1_31	0
Q99575_IDR_1_95	1
P15927_IDR_1_43	0
P55808_IDR_1_180	0
Q96JG8_IDR_1_55	0
Q9NVP1_IDR_626_670	1
P62633_IDR_1_53	0
Q8WW36_IDR_1_59	0
Q5VU57_IDR_445_503	0
Q8ND56_IDR_81_463	0
P61978_IDR_276_306	0
O43823_IDR_1_385	0
Q9NQI0_IDR_1_242	0
Q9ULX6_IDR_1_383	0
O00571_IDR_1_139	0
O15523_IDR_1_138	0
Q99613_IDR_879_913	0
B5ME19_IDR_880_914	0
Q5TBK1_IDR_190_243	0
Q00839_IDR_678_708	0
Q9NY12_IDR_162_217	1
Q9Y4Z0_IDR_85_139	0
Q9Y3Y2_IDR_29_209	0
Q9NY12_IDR_1_62	1
A6NHQ2_IDR_1_94	1
P22087_IDR_1_83	1
Q9BQ39_IDR_668_737	1
Q9NR30_IDR_716_783	1
Q9UJA3_IDR_1_68	0
Q13283_IDR_416_466	0
Q8NCA5_IDR_305_503	0
Q32P51_IDR_182_320	0
Q13151_IDR_175_305	0
Q08211_IDR_1152_1217	0
P98179_IDR_82_157	0
Q14011_IDR_82_172	0
P17844_IDR_1_39	0
Q8NC51_IDR_358_408	0
Q01844_IDR_448_656	0
P35637_IDR_373_526	0
Q7Z7E8_IDR_1_37	0
Q9NXZ2_IDR_1_65	0
Q9UN86_IDR_410_482	0
O95985_IDR_817_862	0
Q00975_IDR_1_49	0
Q69YN4_IDR_1575_1812	0
A6NDY0_IDR_224_273	0
Q9BX40_IDR_351_385	0
Q86U42_IDR_250_301	0
O60506_IDR_499_586	0
O43390_IDR_505_596	0
Q5JVS0_IDR_363_400	0
Q15056_IDR_1_34	0
Q6P158_IDR_1_94	0
Q9UBU9_IDR_1_115	0
Q15056_IDR_118_248	0
Q06787_IDR_409_632	0
Q17RN3_IDR_317_349	0
P43243_IDR_1_277	0
Q13148_IDR_263_316	0
P51991_IDR_203_378	0
P09651_IDR_182_372	0
P22626_IDR_189_353	0
P15880_IDR_1_57	0
Q07955_IDR_196_248	0
A6NDE4_IDR_69_496	0
P0DJD3_IDR_69_496	0
P0C7P1_IDR_69_496	0
A6NEQ0_IDR_69_496	0
Q15415_IDR_69_496	0
Q92841_IDR_16_118	0
Q5BKZ1_IDR_1_307	0
Q96E39_IDR_82_390	0
O75526_IDR_83_392	0
P38159_IDR_82_391	0
Q8N7X1_IDR_945_1067	0
Q04637_IDR_993_1236	0
Q86XP3_IDR_636_938	0
Q16560_IDR_142_246	0
Q9NV96_IDR_1_31	0
Q9Y6R1_IDR_399_433	0
A7E2V4_IDR_518_726	0
P05386_IDR_64_112	0
Q99747_IDR_277_310	0
Q9Y237_IDR_1_35	0
Q9Y4W6_IDR_78_134	0
P07814_IDR_954_1019	0
Q8N2C7_IDR_693_781	0
O76031_IDR_68_100	0
Q2WGJ9_IDR_417_457	0
Q6NXT6_IDR_1_65	0
Q08828_IDR_1_32	0
Q96LA8_IDR_1_41	0
Q9BXT2_IDR_1_35	0
Q8N6S4_IDR_1_109	0
Q13144_IDR_1_39	0
P78368_IDR_1_38	0
O00178_IDR_578_669	0
Q9Y2U8_IDR_1_501	0
P22459_IDR_1_170	0
Q7Z5J4_IDR_1693_1817	0
Q9UIW0_IDR_152_183	0
Q6ZWB6_IDR_324_432	0
Q9UQB3_IDR_784_827	0
P52945_IDR_198_283	0
Q9UBI9_IDR_195_303	0
A6NEQ2_IDR_74_282	0
P10588_IDR_121_159	0
Q9NSY1_IDR_1_37	0
O43639_IDR_63_107	0
P46781_IDR_163_194	0
Q2M2I8_IDR_1_31	0
Q5VSL9_IDR_1_64	0
Q9UII2_IDR_1_54	0
Q16527_IDR_83_115	0
Q8NDY6_IDR_1_110	0
Q9BZM3_IDR_254_304	0
P85299_IDR_1_39	0
Q5GH76_IDR_1_104	0
Q9UIG8_IDR_1_32	0
Q9UPW0_IDR_1_75	0
P06241_IDR_1_75	0
P42261_IDR_858_906	0
P18065_IDR_129_224	0
Q86WG5_IDR_1027_1103	0
P10275_IDR_624_663	0
P16499_IDR_821_860	0
P50502_IDR_233_283	0
P51160_IDR_824_858	0
P35913_IDR_819_854	0
Q02880_IDR_1_52	0
Q9ULG1_IDR_1273_1556	0
Q9BX10_IDR_1_67	0
Q9H2S1_IDR_69_118	0
O75311_IDR_349_417	0
P23415_IDR_344_408	0
Q9Y2I9_IDR_532_924	0
Q9ULD9_IDR_40_393	0
Q8N5G2_IDR_199_423	0
Q9P2E7_IDR_682_718	0
Q9UIF8_IDR_1839_1882	0
Q5UE93_IDR_339_409	0
Q9H8E8_IDR_211_460	0
Q9Y3Q4_IDR_1_209	0
Q8N3T6_IDR_802_917	0
Q16644_IDR_345_382	0
P35749_IDR_1899_1972	0
Q5VVJ2_IDR_515_554	0
P23409_IDR_1_137	0
Q9Y4A5_IDR_2024_2085	0
P23560_IDR_1_94	0
Q7L8J4_IDR_276_393	0
Q5TC79_IDR_130_364	0
Q8NBR6_IDR_499_617	0
Q9HBZ2_IDR_1_70	0
Q9Y2I9_IDR_93_146	0
Q16819_IDR_605_663	0
Q9HCK4_IDR_982_1378	0
O43526_IDR_648_872	0
Q9Y6M5_IDR_145_245	0
O60927_IDR_68_126	0
Q14919_IDR_93_205	0
O60884_IDR_377_412	0
Q9NP71_IDR_1_43	0
Q76NI1_IDR_963_1076	0
Q9NXW2_IDR_53_91	0
Q9UHI5_IDR_1_33	0
P56645_IDR_1_49	0
A6PVL3_IDR_82_124	0
Q14774_IDR_328_488	0
Q9ULU8_IDR_1_114	0
Q96JB3_IDR_143_429	0
A0A1B0GUA6_IDR_24_73	0
Q9UBG3_IDR_92_479	0
Q6XPR3_IDR_90_784	0
P20930_IDR_90_4057	0
Q8NEC5_IDR_1_418	0
Q5D862_IDR_90_2391	0
Q86YZ3_IDR_90_2850	0
O95461_IDR_86_129	0
Q6NW40_IDR_118_155	0
Q5M7Z0_IDR_1_139	0
P35070_IDR_32_65	0
P02671_IDR_263_626	0
Q9UHV7_IDR_2019_2053	0
Q8NEW0_IDR_165_231	0
Q8TAD4_IDR_545_588	0
Q92504_IDR_29_124	0
O15431_IDR_1_41	0
Q86WK6_IDR_403_437	0
Q9NY59_IDR_192_320	0
Q9HBG4_IDR_667_711	0
Q6P5W5_IDR_233_264	0
Q9ULF5_IDR_103_333	0
Q9HCL0_IDR_725_915	0
Q04724_IDR_116_356	0
Q04726_IDR_113_361	0
Q9UDT6_IDR_1_73	0
Q96NY9_IDR_87_127	0
P49916_IDR_836_930	0
Q9BZE9_IDR_177_316	0
Q15648_IDR_519_1581	0
Q14CN4_IDR_455_511	0
Q86Y46_IDR_486_540	0
Q96CN4_IDR_662_702	0
P21757_IDR_232_304	0
Q6AZY7_IDR_240_606	0
Q96ST3_IDR_367_459	0
Q9BZR6_IDR_289_455	0
Q9H2P0_IDR_132_163	0
Q9H3S1_IDR_709_761	0
P61247_IDR_233_264	0
Q9BXJ4_IDR_1_111	0
O95158_IDR_170_228	0
Q9Y5I4_IDR_814_859	0
P56545_IDR_398_445	0
Q9Y5L2_IDR_32_63	0
P60827_IDR_25_111	0
Q6ZMJ2_IDR_291_384	0
Q9BXJ1_IDR_1_140	0
Q9BXI9_IDR_68_138	0
P04196_IDR_249_449	0
C9JFL3_IDR_1_82	0
Q15848_IDR_1_108	0
Q9BXJ0_IDR_1_100	0
Q9UMD9_IDR_471_1497	0
Q99715_IDR_2716_3063	0
Q05707_IDR_1425_1796	0
Q92838_IDR_67_249	0
Q6ZMI3_IDR_137_297	0
Q9P218_IDR_992_1284	0
Q96A83_IDR_124_379	0
Q9Y6C2_IDR_784_864	0
Q5KU26_IDR_394_605	0
O75973_IDR_38_123	0
Q5VWW1_IDR_36_120	0
Q6UXH8_IDR_220_406	0
Q9BXJ5_IDR_1_146	0
P02745_IDR_1_111	0
P02747_IDR_1_116	0
Q8IWL2_IDR_1_103	0
Q9Y215_IDR_56_348	0
A6NMZ7_IDR_1457_1713	0
P12109_IDR_252_591	0
P12110_IDR_253_591	0
P12111_IDR_2041_2371	0
A8TX70_IDR_1474_1692	0
Q9BXJ2_IDR_15_141	0
B2RNN3_IDR_15_196	0
P0C862_IDR_9_195	0
A6NHN0_IDR_1_342	0
O00602_IDR_58_111	0
P11226_IDR_40_106	0
P35247_IDR_1_234	0
Q2UY09_IDR_204_782	0
Q5TAT6_IDR_1_717	0
Q86Y22_IDR_1_526	0
Q8NFW1_IDR_317_1626	0
Q96P44_IDR_415_957	0
Q07092_IDR_231_1604	0
P20849_IDR_248_921	0
Q14993_IDR_244_1142	0
Q14055_IDR_1_689	0
P39059_IDR_237_1137	0
P39060_IDR_644_1456	0
